x,y,z,t,firing
-10975379.754347,-2176015.936189,7360674.579217,43964.293000,0
-11035289.468219,-2438951.034686,7188227.318597,44024.291000,0
-11088610.252575,-2700429.867021,7011484.971245,44084.290000,0
-11135310.865913,-2960296.452233,6830553.522746,44144.270000,0
-11175363.504569,-3218395.661723,6645541.122927,44204.266000,0
-11208743.812833,-3474573.275486,6456558.046642,44264.264000,0
-11235430.892982,-3728676.038365,6263716.654477,44324.259000,0
-11255407.315236,-3980551.716371,6067131.353337,44384.251000,0
-11268659.127625,-4230049.153111,5866918.556859,44444.242000,0
-11275175.865793,-4477018.326377,5663196.645636,44504.230000,0
-11274950.562698,-4721310.404950,5456085.927177,44564.229000,0
-11267979.758237,-4962777.805650,5245708.595592,44624.216000,0
-11254263.508764,-5201274.250686,5032188.690919,44684.214000,0
-11233805.396483,-5436654.825350,4815652.058085,44744.183000,0
-11206612.538723,-5668776.036086,4596226.305415,44804.168000,0
-11172695.597054,-5897495.868987,4374040.762665,44864.139000,0
-11132068.786225,-6122673.848742,4149226.438517,44924.135000,0
-11084749.882903,-6344171.098088,3921915.977482,44984.129000,0
-11030760.234186,-6561850.397783,3692243.616162,45044.121000,0
-10970124.765844,-6775576.247143,3460345.138814,45104.108000,0
-10902871.990266,-6985214.925170,3226357.832163,45164.106000,0
-10829034.014070,-7190634.552296,2990420.439405,45224.095000,0
-10748646.545325,-7391705.152775,2752673.113343,45284.093000,0
-10661748.900356,-7588298.717731,2513257.368602,45344.086000,0
-10568384.010066,-7780289.268905,2272316.032862,45404.083000,0
-10468598.425738,-7967552.923097,2029993.197051,45464.081000,0
-10362442.324248,-8149967.957324,1786434.164439,45524.076000,0
-10249969.512639,-8327414.874713,1541785.398579,45584.075000,0
-10131237.431991,-8499776.471128,1296194.470025,45644.072000,0
-10006307.160523,-8666937.902536,1049810.001779,45704.068000,0
-9875243.415855,-8828786.753119,802781.613405,45764.067000,0
-9738114.556364,-8985213.104123,555259.863744,45824.063000,0
-9594992.581550,-9136109.603450,307396.192192,45884.062000,0
-9445953.131343,-9281371.535959,59342.858453,45944.058000,0
-9291075.484262,-9420896.894493,-188747.119258,46004.052000,0
-9130442.554347,-9554586.451582,-436720.027639,46064.051000,0
-8964140.886771,-9682343.831830,-684421.523395,46124.047000,0
-8792260.652042,-9804075.584928,-931696.700062,46184.045000,0
-8614895.638709,-9919691.259283,-1178390.156609,46244.042000,0
-8432143.244459,-10029103.476219,-1424346.067863,46304.036000,0
-8244104.465526,-10132228.004697,-1669408.256816,46364.035000,0
-8050883.884289,-10228983.836533,-1913420.268849,46424.030000,0
-7852589.654972,-10319293.262019,-2156225.447920,46484.028000,0
-7649333.487326,-10403081.945936,-2397667.014750,46544.019000,0
-7441230.628195,-10480279.003857,-2637588.147063,46604.016000,0
-7228399.840845,-10550817.078684,-2875832.061883,46664.015000,0
-7010963.381945,-10614632.417350,-3112242.099947,46724.012000,0
-6789046.976097,-10671664.947584,-3346661.812242,46784.011000,0
-6562779.787772,-10721858.354672,-3578935.048696,46844.007000,0
-6332294.390575,-10765160.158095,-3808906.049039,46904.005000,0
-6097726.733675,-10801521.787970,-4036419.535839,46964.004000,0
-5859216.105323,-10830898.661154,-4261320.809741,47024.001000,0
-5616905.093308,-10853250.256926,-4483455.846882,47083.999000,0
-5370939.542258,-10868540.192100,-4702671.398505,47143.996000,0
-5121468.507641,-10876736.295461,-4918815.092742,47203.993000,0
-4868644.206375,-10877810.681370,-5131735.538566,47263.992000,0
-4612621.963913,-10871739.822416,-5341282.431872,47323.988000,0
-4353560.157702,-10858504.620943,-5547306.663677,47383.986000,0
-4091620.156888,-10838090.479323,-5749660.430374,47443.983000,0
-3826966.258171,-10810487.368789,-5948197.346026,47503.981000,0
-3559765.617709,-10775689.896674,-6142772.556622,47563.980000,0
-3290188.178944,-10733697.371881,-6333242.856239,47623.977000,0
-3018406.596279,-10684513.868397,-6519466.805048,47683.977000,0
-2744596.154501,-10628148.286668,-6701304.849074,47743.974000,0
-2468934.683857,-10564614.412644,-6878619.441624,47803.972000,0
-2191602.470710,-10493930.974303,-7051275.166287,47863.971000,0
-1912782.163699,-10416121.695432,-7219138.861392,47923.969000,0
-1632658.675331,-10331215.346482,-7382079.745815,47983.968000,0
-1351419.078943,-10239245.792275,-7539969.545992,48043.966000,0
-1069252.500993,-10140252.036344,-7692682.624020,48103.962000,0
-786350.008627,-10034278.261701,-7840096.106668,48163.962000,0
-502904.492496,-9921373.867799,-7982090.015173,48223.959000,0
-219110.544794,-9801593.503479,-8118547.395617,48283.959000,0
64835.667484,-9674997.095665,-8249354.449732,48343.956000,0
348736.534064,-9541649.873599,-8374400.665921,48403.953000,0
632393.137694,-9401622.388374,-8493578.950301,48463.952000,0
915605.395181,-9254990.527557,-8606785.757565,48523.950000,0
1198172.203130,-9101835.524672,-8713921.221424,48583.949000,0
1479891.588333,-8942243.963324,-8814889.284405,48643.946000,0
1760560.862729,-8776307.775755,-8909597.826765,48703.944000,0
2039976.782860,-8604124.235613,-8997958.794272,48763.943000,0
2317935.713719,-8425795.944736,-9079888.324579,48823.941000,0
2594233.796859,-8241430.813743,-9155306.871941,48883.940000,0
2868667.122652,-8051142.036249,-9224139.329988,48943.937000,0
3141031.906524,-7855048.056515,-9286315.152277,49003.935000,0
3411124.669016,-7653272.530362,-9341768.470325,49063.934000,0
3678742.419464,-7445944.279185,-9390438.208838,49123.931000,0
3943682.843115,-7233197.236914,-9432268.197827,49183.930000,0
4205744.491439,-7015170.389788,-9467207.281317,49243.928000,0
4464726.975406,-6792007.708815,-9495209.422328,49303.925000,0
4720431.161471,-6563858.074807,-9516233.803831,49363.924000,0
4972659.369989,-6330875.195902,-9530244.925364,49423.921000,0
5221215.575764,-6093217.517492,-9537212.694995,49483.919000,0
5465905.610426,-5851048.124503,-9537112.516326,49543.916000,0
5706537.366319,-5604534.635984,-9529925.370235,49603.914000,0
5942921.001538,-5353849.091998,-9515637.891043,49663.913000,0
6174869.145777,-5099167.832795,-9494242.436822,49723.910000,0
6402197.106608,-4840671.370325,-9465737.153540,49783.909000,0
6624723.075808,-4578544.252102,-9430126.032769,49843.907000,0
6842268.335333,-4312974.917517,-9387418.962679,49903.905000,0
7054657.462540,-4044155.546682,-9337631.772047,49963.904000,0
7261718.534229,-3772281.901922,-9280786.267050,50023.901000,0
7463283.329077,-3497553.162064,-9216910.260576,50083.900000,0
7659187.528040,-3220171.749686,-9146037.593852,50143.898000,0
7849270.912265,-2940343.151524,-9068208.150174,50203.895000,0
8033377.558083,-2658275.732244,-8983467.860550,50263.894000,0
8211356.028619,-2374180.541839,-8891868.701078,50323.892000,0
8383059.561583,-2088271.116901,-8793468.681927,50383.891000,0
8548346.252785,-1800763.276069,-8688331.827766,50443.889000,0
8707079.234928,-1511874.909967,-8576528.149560,50503.886000,0
8859126.851242,-1221825.765965,-8458133.607627,50563.885000,0
9004362.823514,-930837.228136,-8333230.065908,50623.882000,0
9142666.414101,-639132.092775,-8201905.237412,50683.881000,0
9273922.581493,-346934.339889,-8064252.620833,50743.879000,0
9398022.129032,-54468.901084,-7920371.428337,50803.874000,0
9514861.846390,238038.575720,-7770366.504590,50863.873000,0
9624344.643434,530361.964290,-7614348.237078,50923.870000,0
9726379.676116,822274.900327,-7452432.457820,50983.869000,0
9820882.464063,1113551.023478,-7284740.336608,51043.867000,0
9907774.999522,1403964.220615,-7111398.265918,51103.863000,0
9986985.847406,1693288.869892,-6932537.737674,51163.862000,0
10058450.236132,1981300.085055,-6748295.212076,51223.860000,0
10122110.139036,2267773.959507,-6558811.978709,51283.858000,0
10177914.346129,2552487.809595,-6364234.010208,51343.855000,0
10225818.526022,2835220.416621,-6164711.808751,51403.852000,0
10265785.277842,3115752.267037,-5960400.245681,51463.851000,0
10297784.173028,3393865.790339,-5751458.394592,51523.847000,0
10321791.786895,3669345.594129,-5538049.358217,51583.845000,0
10337791.719902,3941978.695865,-5320340.089495,51643.841000,0
10345774.608593,4211554.750795,-5098501.207195,51703.836000,0
10345738.126200,4477866.275615,-4872706.806497,51763.832000,0
10337686.972939,4740708.867378,-4643134.264948,51823.824000,0
10321632.856053,4999881.417208,-4409964.044222,51883.822000,0
10297594.459703,5255186.318407,-4173379.488121,51943.818000,0
10265597.404816,5506429.668517,-3933566.617265,52003.816000,0
10225674.199040,5753421.464988,-3690713.920921,52063.815000,0
10177864.177001,5995975.794058,-3445012.146449,52123.811000,0
10122213.431045,6233911.012513,-3196654.086794,52183.810000,0
10058774.732720,6467049.922029,-2945834.366529,52243.807000,0
9987607.445248,6695219.935783,-2692749.226873,52303.802000,0
9908777.427266,6918253.237084,-2437596.310176,52363.801000,0
9822356.928151,7135986.929797,-2180574.444298,52423.798000,0
9728424.475252,7348263.180341,-1921883.427353,52483.793000,0
9627064.753367,7554929.351094,-1661723.813247,52543.790000,0
9518368.476844,7755838.125055,-1400296.698439,52603.785000,0
9402432.254667,7950847.621643,-1137803.510353,52663.784000,0
9279358.448928,8139821.503544,-874445.797831,52723.782000,0
9149255.027091,8322629.074550,-610425.024035,52783.781000,0
9012235.408453,8499145.368343,-345942.362164,52843.777000,0
8868418.305230,8669251.228236,-81198.494338,52903.774000,0
8717927.558692,8832833.377879,183606.585989,52963.773000,0
8560891.970777,8989784.482983,448273.767793,53023.771000,0
8397445.131619,9140003.204129,712605.012095,53083.769000,0
8227725.243428,9283394.240776,976403.537159,53143.766000,0
8051874.941142,9419868.366557,1239473.999009,53203.764000,0
7870041.110288,9549342.456038,1501622.667022,53263.763000,0
7682374.702486,9671739.503076,1762657.594378,53323.757000,0
7489030.548989,9786988.630974,2022388.783181,53383.756000,0
7290167.172692,9895025.094627,2280628.344057,53443.751000,0
7085946.599001,9995790.274867,2537190.650092,53503.749000,0
6876534.165961,10089231.665251,2791892.484971,53563.748000,0
6662098.334002,10175302.851530,3044553.185207,53623.746000,0
6442810.495700,10253963.484053,3294994.776372,53683.745000,0
6218844.785881,10325179.243375,3543042.103253,53743.740000,0
5990377.892419,10388921.799347,3788522.953893,53803.737000,0
5757588.868051,10445168.763970,4031268.177486,53863.736000,0
5520658.943511,10493903.638299,4271111.796093,53923.733000,0
5279771.342289,10535115.753699,4507891.110219,53983.732000,0
5035111.097274,10568800.207747,4741446.798236,54043.730000,0
4786864.869545,10594957.795075,4971623.009720,54103.727000,0
4535220.769564,10613594.933469,5198267.452735,54163.727000,0
4280368.180978,10624723.585505,5421231.475143,54223.723000,0
4022497.587246,10628361.176046,5640370.140010,54283.723000,0
3761800.401278,10624530.505871,5855542.295216,54343.721000,0
3498468.798265,10613259.661751,6066610.637351,54403.716000,0
3232695.551853,10594581.923249,6273441.770040,54463.716000,0
2964673.873793,10568535.666531,6475906.256790,54523.712000,0
2694597.257207,10535164.265467,6673878.668517,54583.711000,0
2422659.323565,10494515.990296,6867237.625876,54643.709000,0
2149053.673471,10446643.904114,7055865.836552,54703.705000,0
1873973.741341,10391605.757444,7239650.127657,54763.705000,0
1597612.654021,10329463.881140,7418481.473392,54823.700000,0
1320163.093419,10260285.077856,7592255.018134,54883.697000,0
1041817.163167,10184140.512320,7760870.095123,54943.690000,0
762766.259348,10101105.600631,7924230.240900,55003.686000,0
483200.945304,10011259.898781,8082243.205672,55063.681000,0
203310.830516,9914686.990631,8234820.959784,55123.679000,0
-76715.546444,9811474.375494,8381879.696450,55183.678000,0
-356690.830909,9701713.355546,8523339.830932,55243.673000,0
-636428.961094,9585498.923209,8659125.996325,55303.670000,0
-915745.273086,9462929.648689,8789167.036116,55363.669000,0
-1194456.601893,9334107.567804,8913395.993704,55423.661000,0
-1472381.378604,9199138.070255,9031750.099013,55483.660000,0
-1749339.723725,9058129.788479,9144170.752394,55543.655000,0
-2025153.536750,8911194.487187,9250603.505953,55603.652000,0
-2299646.582032,8758446.953722,9350998.042472,55663.651000,0
-2572644.571053,8600004.889333,9445308.152079,55723.644000,0
-2843975.241150,8435988.801461,9533491.706803,55783.641000,0
-3113468.430791,8266521.897119,9615510.633174,55843.634000,0
-3380956.151496,8091729.977464,9691330.883003,55903.632000,0
-3646272.656488,7911741.333602,9760922.402478,55963.630000,0
-3909254.506165,7726686.643715,9824259.099709,56023.628000,0
-4169740.630498,7536698.871548,9881318.810851,56083.627000,0
-4427572.388452,7341913.166315,9932083.264927,56143.622000,0
-4682593.624523,7142466.764051,9976538.047467,56203.617000,0
-4934650.722496,6938498.890455,10014672.563079,56263.616000,0
-5183592.656534,6730150.665246,10046479.997057,56323.610000,0
-5429271.039678,6517565.008047,10071957.276131,56383.609000,0
-5671540.169889,6300886.545829,10091105.028456,56443.607000,0
-5910257.073704,6080261.521896,10103927.542932,56503.604000,0
-6145281.547631,5855837.706446,10110432.727942,56563.604000,0
-6376476.197368,5627764.308681,10110632.069599,56623.599000,0
-6603706.474951,5396191.890472,10104540.589564,56683.598000,0
-6826840.713932,5161272.281569,10092176.802525,56743.593000,0
-7045750.162675,4923158.496334,10073562.673391,56803.590000,0
-7260309.015870,4682004.651988,10048723.574281,56863.589000,0
-7470394.444364,4437965.888333,10017688.241346,56923.577000,0
-7675886.623386,4191198.288948,9980488.731496,56983.576000,0
-7876668.759267,3941858.803800,9937160.379077,57043.571000,0
-8072627.114738,3690105.173267,9887741.752538,57103.564000,0
-8263651.032894,3436095.853515,9832274.611138,57163.561000,0
-8449632.959893,3179989.943203,9770803.861719,57223.557000,0
-8630468.466493,2921947.111477,9703377.515599,57283.556000,0
-8806056.268483,2662127.527202,9630046.645583,57343.553000,0
-8976298.246092,2400691.789406,9550865.343152,57403.549000,0
-9141099.462451,2137800.858861,9465890.675823,57463.548000,0
-9300368.181167,1873615.990791,9375182.644719,57523.544000,0
-9454015.883093,1608298.668625,9278804.142346,57583.543000,0
-9601957.282335,1342010.538767,9176820.910610,57643.538000,0
-9744110.341579,1074913.346323,9069301.499057,57703.533000,0
-9880396.286779,807168.871733,8956317.223361,57763.531000,0
-10010739.621278,538938.868262,8837942.124054,57823.527000,0
-10135068.139395,270385.000285,8714252.925493,57883.525000,0
-10253312.939548,1668.782328,8585328.995070,57943.522000,0
-10365408.436944,-267048.481208,8451252.302646,58003.519000,0
-10471292.375887,-535605.755676,8312107.380210,58063.518000,0
-10570905.841748,-803842.335233,8167981.281745,58123.514000,0
-10664193.272623,-1071597.901362,8018963.543289,58183.514000,0
-10751102.470733,-1338712.580918,7865146.143166,58243.511000,0
-10831584.613573,-1605027.003759,7706623.462382,58303.507000,0
-10905594.264869,-1870382.360009,7543492.245152,58363.506000,0
-10973089.385340,-2134620.457016,7375851.559534,58423.503000,0
-11034031.343313,-2397583.776054,7203802.758150,58483.502000,0
-11088384.925188,-2659115.528819,7027449.438964,58543.496000,0
-11136118.345797,-2919059.713781,6846897.406082,58603.492000,0
-11177203.258644,-3177261.172445,6662254.630541,58663.490000,0
-11211614.766060,-3433565.645552,6473631.211063,58723.486000,0
-11239331.429263,-3687819.829307,6281139.334723,58783.486000,0
-11260335.278341,-3939871.431649,6084893.237506,58843.482000,0
-11274611.822161,-4189569.228633,5885009.164702,58903.478000,0
-11282150.058189,-4436763.120964,5681605.331106,58963.477000,0
-11282942.482231,-4681304.190739,5474801.880977,59023.475000,0
-11276985.098085,-4923044.758426,5264720.847708,59083.473000,0
-11264277.427091,-5161838.440136,5051486.113168,59143.469000,0
-11244822.517568,-5397540.205239,4835223.366658,59203.467000,0
-11218626.954119,-5630006.434344,4616060.063449,59263.466000,0
-11185700.866787,-5859094.977696,4394125.382833,59323.463000,0
-11146057.940048,-6084665.214034,4169550.185645,59383.462000,0
-11099715.421590,-6306578.109930,3942466.971207,59443.459000,0
-11046694.130881,-6524696.279655,3713009.833635,59503.456000,0
-10987018.467471,-6738884.045604,3481314.417456,59563.455000,0
-10920716.418998,-6949007.499302,3247517.872475,59623.451000,0
-10847819.568869,-7154934.563029,3011758.807850,59683.450000,0
-10768363.103558,-7356535.052082,2774177.245302,59743.448000,0
-10682385.819491,-7553680.737700,2534914.571412,59803.445000,0
-10589930.129457,-7746245.410672,2294113.488942,59863.443000,0
-10491042.068501,-7934104.945650,2051917.967129,59923.440000,0
-10385771.299247,-8117137.366167,1808473.190882,59983.439000,0
-10274171.116577,-8295222.910394,1563925.508836,60043.434000,0
-10156298.451622,-8468244.097622,1318422.380193,60103.431000,0
-10032213.874993,-8636085.795495,1072112.320296,60163.430000,0
-9901981.599176,-8798635.287974,825144.844881,60223.426000,0
-9765669.480038,-8955782.344052,577670.412940,60283.425000,0
-9623349.017344,-9107419.287193,329840.368142,60343.422000,0
-9475095.354233,-9253441.065508,81806.878758,60403.416000,0
-9320987.275556,-9393745.322630,-166277.123974,60463.415000,0
-9161107.204985,-9528232.469293,-414258.009091,60523.412000,0
-8995541.200834,-9656805.755570,-661981.510821,60583.412000,0
-8824378.950466,-9779371.343770,-909292.795207,60643.409000,0
-8647713.763218,-9895838.381931,-1156036.528511,60703.406000,0
-8465642.561741,-10006119.077900,-1402056.947429,60763.406000,0
-8278265.871645,-10110128.773939,-1647197.931183,60823.402000,0
-8085687.809366,-10207786.021825,-1891303.075515,60883.401000,0
-7888016.068136,-10299012.658375,-2134215.768646,60943.398000,0
-7685361.901955,-10383733.881354,-2375779.269225,61003.396000,0
-7477840.107456,-10461878.325694,-2615836.786311,61063.394000,0
-7265569.003554,-10533378.139953,-2854231.561426,61123.391000,0
-7048670.408761,-10598169.062946,-3090806.952701,61183.390000,0
-6827269.616055,-10656190.500457,-3325406.521144,61243.388000,0
-6601495.365191,-10707385.601949,-3557874.119059,61303.384000,0
-6371479.812332,-10751701.337183,-3788053.980626,61363.383000,0
-6137358.496886,-10789088.572633,-4015790.814655,61423.379000,0
-5899270.305425,-10819502.147598,-4240929.899530,61483.378000,0
-5657357.432577,-10842900.949898,-4463317.180336,61543.376000,0
-5411765.338761,-10859247.991027,-4682799.368174,61603.373000,0
-5162642.704652,-10868510.480643,-4899224.041646,61663.372000,0
-4910141.382270,-10870659.900254,-5112439.750507,61723.370000,0
-4654416.342551,-10865672.075961,-5322296.121447,61783.369000,0
-4395625.619310,-10853527.250122,-5528643.965983,61843.366000,0
-4133930.249473,-10834210.151761,-5731335.390426,61903.362000,0
-3869494.209470,-10807710.065580,-5930223.907869,61963.361000,0
-3602484.347678,-10774020.899398,-6125164.552152,62023.358000,0
-3333070.312822,-10733141.249851,-6316013.993740,62083.357000,0
-3061424.478223,-10685074.466161,-6502630.657440,62143.354000,0
-2787721.861807,-10629828.711806,-6684874.841891,62203.351000,0
-2512140.041783,-10567417.023882,-6862608.840724,62263.350000,0
-2234859.067905,-10497857.369976,-7035697.065304,62323.347000,0
-1956061.368250,-10421172.702343,-7204006.168948,62383.346000,0
-1675931.651431,-10337391.009175,-7367405.172490,62443.341000,0
-1394656.804195,-10246545.362765,-7525765.591087,62503.338000,0
-1112425.784343,-10148673.964339,-7678961.562107,62563.338000,0
-829429.508934,-10043820.185356,-7826869.973963,62623.334000,0
-545860.737745,-9932032.605030,-7969370.595739,62683.333000,0
-261913.951941,-9813365.043882,-8106346.207421,62743.329000,0
22214.772024,-9687876.593081,-8237682.730577,62803.325000,0
306327.893312,-9555631.639347,-8363269.359276,62863.324000,0
590226.542368,-9416699.885210,-8482998.691063,62923.320000,0
873710.661346,-9271156.364383,-8596766.857761,62983.318000,0
1156579.149251,-9119081.452035,-8704473.655893,63043.314000,0
1438630.011732,-8960560.869747,-8806022.676496,63103.309000,0
1719660.515478,-8795685.684930,-8901321.434062,63163.309000,0
1999467.347118,-8624552.304496,-8990281.494393,63223.306000,0
2277846.776537,-8447262.462574,-9072818.601078,63283.304000,0
2554594.824487,-8263923.202067,-9148852.800345,63343.296000,0
2829507.434358,-8074646.849871,-9218308.564006,63403.291000,0
3102380.647972,-7879550.985546,-9281114.910211,63463.290000,0
3373010.785219,-7678758.403292,-9337205.521724,63523.287000,0
3641194.627364,-7472397.067039,-9386518.861435,63583.285000,0
3906729.603813,-7260600.058520,-9428998.284785,63643.282000,0
4169413.982119,-7043505.518170,-9464592.148829,63703.275000,0
4429047.061001,-6821256.578727,-9493253.917607,63763.274000,0
4685429.366109,-6594001.291438,-9514942.263521,63823.271000,0
4938362.848259,-6361892.544752,-9529621.164416,63883.269000,0
5187651.083864,-6125087.975435,-9537259.996036,63943.266000,0
5433099.477236,-5883749.872048,-9537833.619567,64003.264000,0
5674515.464444,-5638045.070732,-9531322.463937,64063.262000,0
5911708.718379,-5388144.843304,-9517712.602589,64123.259000,0
6144491.354691,-5134224.777636,-9496995.824421,64183.258000,0
6372678.138196,-4876464.650357,-9469169.698594,64243.256000,0
6596086.689397,-4615048.291916,-9434237.632933,64303.253000,0
6814537.690708,-4350163.444075,-9392208.925648,64363.252000,0
7027855.091982,-4082001.609918,-9343098.810096,64423.249000,0
7235866.314910,-3810757.896502,-9286928.492345,64483.247000,0
7438402.455882,-3536630.850277,-9223725.181295,64543.244000,0
7635298.486863,-3259822.285448,-9153522.111131,64603.242000,0
7826393.453841,-2980537.105470,-9076358.555899,64663.241000,0
8011530.672417,-2698983.117884,-8992279.836018,64723.237000,0
8190557.920061,-2415370.842739,-8901337.316550,64783.236000,0
8363327.624618,-2129913.314862,-8803588.397080,64843.233000,0
8529697.048583,-1842825.880270,-8699096.493067,64903.231000,0
8689528.468717,-1554325.987022,-8587931.008574,64963.230000,0
8842689.350558,-1264632.970867,-8470167.300265,65023.227000,0
8989052.517384,-973967.836029,-8345886.632636,65083.226000,0
9128496.313208,-682553.031513,-8215176.124417,65143.223000,0
9260904.759381,-390612.223333,-8078128.686154,65203.220000,0
9386167.704399,-98370.063079,-7934842.948974,65263.219000,0
9504180.966524,193948.046741,-7785423.184578,65323.216000,0
9614846.468831,486116.190139,-7629979.216531,65383.215000,0
9718072.366342,777908.177387,-7468626.322944,65443.212000,0
9813773.164887,1069097.786588,-7301485.130670,65503.208000,0
9901869.831382,1359459.006586,-7128681.501166,65563.207000,0
9982289.895234,1648766.280720,-6950346.408190,65623.205000,0
10054967.540585,1936794.750905,-6766615.807550,65683.205000,0
10119843.689163,2223320.501541,-6577630.499116,65743.202000,0
10176866.073512,2508120.802726,-6383535.981360,65803.200000,0
10225989.300414,2790974.352260,-6184482.298695,65863.199000,0
10267174.904331,3071661.515935,-5980623.881923,65923.196000,0
10300391.390746,3349964.565579,-5772119.382099,65983.195000,0
10325614.269282,3625667.914372,-5559131.498173,66043.193000,0
10342826.076551,3898558.348919,-5341826.798754,66103.191000,0
10352016.388665,4168425.257596,-5120375.538396,66163.189000,0
10353181.823415,4435060.854702,-4894951.468784,66223.187000,0
10346326.032144,4698260.399936,-4665731.645251,66283.186000,0
10331459.681348,4957822.412768,-4432896.229036,66343.184000,0
10308600.424106,5213548.881263,-4196628.285723,66403.181000,0
10277772.861448,5465245.464953,-3957113.580320,66463.180000,0
10239008.493806,5712721.691365,-3714540.369403,66523.178000,0
10192345.662714,5955791.145841,-3469099.190817,66583.178000,0
10137829.482972,6194271.654294,-3220982.651366,66643.175000,0
10075511.765495,6427985.458596,-2970385.212975,66703.171000,0
10005450.931098,6656759.384296,-2717502.977781,66763.170000,0
9927711.915501,6880425.000402,-2462533.472610,66823.168000,0
9842366.065860,7098818.770989,-2205675.433302,66883.166000,0
9749491.029137,7311782.198424,-1947128.589331,66943.163000,0
9649170.632654,7519161.958024,-1687093.449165,67003.160000,0
9541494.757199,7720810.023994,-1425771.086791,67063.159000,0
9426559.203053,7916583.786527,-1163362.929839,67123.156000,0
9304465.549333,8106346.159956,-900070.549703,67183.155000,0
9175321.007048,8289965.681911,-636095.454055,67243.153000,0
9039238.266285,8467316.603432,-371638.882133,67303.150000,0
8896335.337949,8638278.970028,-106901.603165,67363.149000,0
8746735.390479,8802738.693701,157916.281730,67423.146000,0
8590566.581976,8960587.615979,422615.533841,67483.145000,0
8427961.888168,9111723.562036,686997.967046,67543.142000,0
8259058.926662,9256050.385966,950866.633614,67603.138000,0
8083999.777905,9393478.007360,1214026.005337,67663.138000,0
7902930.803288,9523922.439308,1476282.149767,67723.135000,0
7716002.460817,9647305.807978,1737442.901331,67783.135000,0
7523369.118776,9763556.363977,1997318.027126,67843.131000,0
7325188.867788,9872608.485659,2255719.387216,67903.128000,0
7121623.331682,9974402.674622,2512461.089270,67963.127000,0
6912837.477557,10068885.543603,2767359.637414,68023.124000,0
6698999.425420,10156009.797029,3020234.075183,68083.123000,0
6480280.257779,10235734.204463,3270906.122475,68143.120000,0
6256853.829532,10308023.567224,3519200.306437,68203.118000,0
6028896.578503,10372848.678450,3764944.086237,68263.117000,0
5796587.336951,10430186.276886,4007967.971677,68323.114000,0
5560107.144353,10480018.994683,4248105.635642,68383.113000,0
5319639.061772,10522335.299512,4485194.020389,68443.111000,0
5075367.988073,10557129.431277,4719073.437686,68503.108000,0
4827480.478254,10584401.333740,4949587.662847,68563.107000,0
4576164.564139,10604156.581345,5176584.022708,68623.105000,0
4321609.577656,10616406.301552,5399913.477611,68683.104000,0
4064005.976913,10621167.092979,5619430.697485,68743.101000,0
3803545.175260,10618460.939643,5834994.132092,68803.099000,0
3540419.373518,10608315.121604,6046466.075564,68863.098000,0
3274821.395536,10590762.122288,6253712.725337,68923.095000,0
3006944.527207,10565839.532790,6456604.235596,68983.093000,0
2736982.359080,10533589.953424,6655014.765374,69043.090000,0
2465128.632684,10494060.892795,6848822.521439,69103.087000,0
2191577.090636,10447304.664665,7037909.796116,69163.086000,0
1916521.330644,10393378.282859,7222163.000198,69223.083000,0
1640154.663441,10332343.354471,7401472.691093,69283.082000,0
1362669.974734,10264265.971608,7575733.596383,69343.079000,0
1084259.591175,10189216.601901,7744844.632951,69403.076000,0
805115.150401,10107269.978005,7908708.921844,69463.075000,0
525427.475161,10018504.986312,8067233.799037,69523.072000,0
245386.451508,9923004.555062,8220330.822284,69583.071000,0
-34819.088918,9820855.542064,8367915.774203,69643.068000,0
-315001.482565,9712148.622201,8509908.661792,69703.065000,0
-594974.343599,9596978.174889,8646233.712524,69763.064000,0
-874552.669560,9475442.171666,8776819.367208,69823.061000,0
-1153552.943046,9347642.064055,8901598.269766,69883.060000,0
-1431793.229519,9213682.671845,9020507.254115,69943.057000,0
-1709093.271257,9073672.071931,9133487.328292,70003.053000,0
-1985274.577542,8927721.487834,9240483.655998,70063.052000,0
-2260160.511131,8775945.180011,9341445.535720,70123.049000,0
-2533576.371115,8618460.337068,9436326.377572,70183.048000,0
-2805349.472217,8455386.967976,9525083.678015,70243.045000,0
-3075309.220630,8286847.795364,9607678.992598,70303.042000,0
-3343287.186483,8112968.149982,9684077.906865,70363.040000,0
-3609117.173022,7933875.866404,9754250.005562,70423.038000,0
-3872635.282597,7749701.180022,9818168.840276,70483.036000,0
-4133679.979564,7560576.625409,9875811.895639,70543.032000,0
-4392092.150181,7366636.936070,9927160.554212,70603.029000,0
-4647715.159618,7168018.945657,9972200.060178,70663.028000,0
-4900394.906164,6964861.490645,10010919.481951,70723.022000,0
-5149979.872746,6757305.314528,10043311.673803,70783.021000,0
-5396321.175852,6545492.973536,10069373.236630,70843.018000,0
-5639272.611960,6329568.743905,10089104.477939,70903.012000,0
-5878690.701588,6109678.530687,10102509.371153,70963.011000,0
-6114434.731046,5885969.778135,10109595.514334,71023.009000,0
-6346366.792004,5658591.381631,10110374.088389,71083.007000,0
-6574351.818970,5427693.601177,10104859.814851,71143.004000,0
-6798257.624779,5193427.976424,10093070.913306,71203.001000,0
-7017954.934189,4955947.243228,10075029.058532,71263.000000,0
-7233317.415672,4715405.251721,10050759.337417,71322.997000,0
-7444221.711509,4471956.885867,10020290.205711,71382.996000,0
-7650547.466263,4225757.984484,9983653.444678,71442.991000,0
-7852177.353735,3976965.263695,9940884.117688,71502.988000,0
